IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
140.238.46.138,2082,0,FALSE,NRT,Asia Pacific,Tokyo,89,0
155.248.177.210,8080,0,FALSE,NRT,Asia Pacific,Tokyo,91,0
129.154.252.32,443,0,TRUE,BOM,Asia Pacific,Mumbai,94,0
140.238.50.99,2095,0,FALSE,NRT,Asia Pacific,Tokyo,95,0
141.147.168.13,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,100,0
132.226.5.76,2096,0,TRUE,NRT,Asia Pacific,Tokyo,100,0
168.138.203.39,8080,0,FALSE,NRT,Asia Pacific,Tokyo,101,0
132.226.8.9,8443,0,TRUE,NRT,Asia Pacific,Tokyo,102,0
132.226.8.9,2053,0,TRUE,NRT,Asia Pacific,Tokyo,103,0
146.56.175.7,443,443,TRUE,HKG,Asia Pacific,Hong Kong,109,0
132.145.91.117,80,0,FALSE,ICN,Asia Pacific,Seoul,120,0
155.248.177.210,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,127,0
155.248.178.235,2052,0,FALSE,NRT,Asia Pacific,Tokyo,128,0
168.138.198.53,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,128,0
168.138.206.109,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,129,0
150.230.221.148,443,443,TRUE,HKG,Asia Pacific,Hong Kong,130,0
155.248.169.25,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,130,0
138.3.215.11,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,135,0
155.248.166.141,2082,0,FALSE,HKG,Asia Pacific,Hong Kong,137,0
168.138.211.131,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,138,0
168.138.197.222,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,138,0
155.248.168.251,2082,0,FALSE,HKG,Asia Pacific,Hong Kong,139,0
141.147.186.210,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,139,0
168.138.195.31,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,140,0
168.138.211.131,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,140,0
155.248.187.37,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,140,0
158.179.183.2,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,140,0
168.138.205.38,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,140,0
138.2.7.72,8880,0,FALSE,HKG,Asia Pacific,Hong Kong,141,0
155.248.182.244,8880,0,FALSE,HKG,Asia Pacific,Hong Kong,141,0
141.147.185.149,2052,0,FALSE,HKG,Asia Pacific,Hong Kong,141,0
140.238.53.190,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,141,0
168.138.217.146,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,141,0
158.179.186.138,80,0,FALSE,HKG,Asia Pacific,Hong Kong,141,0
138.2.19.122,2087,0,TRUE,HKG,Asia Pacific,Hong Kong,142,0
155.248.177.210,2086,0,FALSE,NRT,Asia Pacific,Tokyo,142,0
155.248.167.70,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,142,0
132.145.127.51,8443,0,TRUE,HKG,Asia Pacific,Hong Kong,142,0
138.2.19.122,2086,0,FALSE,NRT,Asia Pacific,Tokyo,143,0
140.238.54.166,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,143,0
132.145.126.21,2083,0,TRUE,NRT,Asia Pacific,Tokyo,143,0
155.248.180.57,8080,0,FALSE,HKG,Asia Pacific,Hong Kong,143,0
138.2.6.252,80,0,FALSE,HKG,Asia Pacific,Hong Kong,144,0
158.101.81.4,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,144,0
158.179.190.253,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,144,0
168.138.212.175,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,145,0
140.83.37.145,80,0,FALSE,HKG,Asia Pacific,Hong Kong,145,0
155.248.166.141,80,0,FALSE,HKG,Asia Pacific,Hong Kong,145,0
158.101.69.144,8443,0,TRUE,HKG,Asia Pacific,Hong Kong,145,0
138.3.212.226,8880,0,FALSE,HKG,Asia Pacific,Hong Kong,145,0
155.248.180.57,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,146,0
155.248.187.37,2083,0,TRUE,HKG,Asia Pacific,Hong Kong,146,0
155.248.176.28,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,146,0
155.248.169.71,2083,0,TRUE,HKG,Asia Pacific,Hong Kong,146,0
158.179.189.106,8880,0,FALSE,HKG,Asia Pacific,Hong Kong,146,0
155.248.187.37,2082,0,FALSE,HKG,Asia Pacific,Hong Kong,147,0
138.2.14.164,80,0,FALSE,HKG,Asia Pacific,Hong Kong,147,0
168.138.207.64,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,147,0
152.67.65.204,80,0,FALSE,MXP,Europe,Milan,147,0
158.179.186.251,8080,0,FALSE,HKG,Asia Pacific,Hong Kong,147,0
140.238.58.42,2086,0,FALSE,HKG,Asia Pacific,Hong Kong,147,0
141.147.189.242,2052,0,FALSE,HKG,Asia Pacific,Hong Kong,148,0
140.238.54.149,2052,0,FALSE,HKG,Asia Pacific,Hong Kong,148,0
155.248.167.70,2086,0,FALSE,HKG,Asia Pacific,Hong Kong,148,0
155.248.168.251,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,151,0
141.147.189.242,80,0,FALSE,HKG,Asia Pacific,Hong Kong,151,0
158.179.176.239,80,0,FALSE,HKG,Asia Pacific,Hong Kong,152,0
138.2.6.15,8880,0,FALSE,HKG,Asia Pacific,Hong Kong,153,0
168.138.205.38,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,153,0
158.101.81.4,80,0,FALSE,HKG,Asia Pacific,Hong Kong,153,0
140.83.38.243,8080,0,FALSE,HKG,Asia Pacific,Hong Kong,153,0
151.145.74.56,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,155,0
129.159.195.150,443,443,TRUE,FRA,Europe,Frankfurt,155,0
146.56.161.229,443,443,TRUE,HKG,Asia Pacific,Hong Kong,155,0
168.138.217.146,2052,0,FALSE,HKG,Asia Pacific,Hong Kong,155,0
155.248.182.244,2052,2052,FALSE,SIN,Asia Pacific,Singapore,160,0
155.248.181.4,8080,0,FALSE,SIN,Asia Pacific,Singapore,161,0
132.145.123.143,2096,0,TRUE,SIN,Asia Pacific,Singapore,161,0
152.70.166.114,443,0,TRUE,FRA,Europe,Frankfurt,166,0
158.101.174.238,443,0,TRUE,FRA,Europe,Frankfurt,166,0
130.162.232.71,2095,0,FALSE,FRA,Europe,Frankfurt,166,0
144.21.51.175,443,443,TRUE,FRA,Europe,Frankfurt,174,0
144.21.38.153,443,443,TRUE,FRA,Europe,Frankfurt,175,0
129.146.7.98,443,0,TRUE,LAX,North America,Los Angeles,176,0
144.21.40.68,443,443,TRUE,FRA,Europe,Frankfurt,181,0
168.138.195.31,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,184,0
155.248.179.132,8443,0,TRUE,HKG,Asia Pacific,Hong Kong,184,0
144.21.32.193,2087,443,TRUE,AMS,Europe,Amsterdam,185,0
129.146.16.59,443,443,TRUE,LAX,North America,Los Angeles,186,0
155.248.176.68,2052,0,FALSE,HKG,Asia Pacific,Hong Kong,187,0
155.248.169.71,80,80,FALSE,LAX,North America,Los Angeles,187,0
130.61.94.207,443,0,TRUE,FRA,Europe,Frankfurt,187,0
168.138.211.188,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,188,0
138.3.215.11,2082,0,FALSE,HKG,Asia Pacific,Hong Kong,188,0
158.101.70.155,80,0,FALSE,HKG,Asia Pacific,Hong Kong,192,0
168.138.217.146,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,193,0
132.145.123.112,2087,0,TRUE,HKG,Asia Pacific,Hong Kong,193,0
155.248.181.4,2052,0,FALSE,HKG,Asia Pacific,Hong Kong,193,0
140.238.41.253,2082,0,FALSE,HKG,Asia Pacific,Hong Kong,193,0
158.179.181.107,8080,0,FALSE,HKG,Asia Pacific,Hong Kong,194,0
138.2.10.251,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,194,0
168.138.196.237,2053,2053,TRUE,LAX,North America,Los Angeles,195,0
141.147.189.23,8080,0,FALSE,HKG,Asia Pacific,Hong Kong,195,0
141.147.185.149,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,195,0
144.21.35.104,443,443,TRUE,FRA,Europe,Frankfurt,196,0
140.238.39.87,2086,0,FALSE,HKG,Asia Pacific,Hong Kong,201,0
158.179.186.234,2095,0,FALSE,HKG,Asia Pacific,Hong Kong,202,0
168.138.200.159,2096,0,TRUE,HKG,Asia Pacific,Hong Kong,203,0
129.146.2.27,443,443,TRUE,LAX,North America,Los Angeles,206,0
158.101.24.17,443,443,TRUE,LAX,North America,Los Angeles,208,0
129.146.17.9,443,0,TRUE,LAX,North America,Los Angeles,208,0
129.146.240.62,443,0,TRUE,LAX,North America,Los Angeles,209,0
129.146.243.241,443,0,TRUE,LAX,North America,Los Angeles,211,0
168.138.209.84,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,213,0
158.180.34.182,443,0,TRUE,FRA,Europe,Frankfurt,214,0
129.146.83.33,8443,8443,TRUE,LAX,North America,Los Angeles,215,0
141.147.181.148,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,215,0
144.21.40.211,443,443,TRUE,FRA,Europe,Frankfurt,216,0
140.238.203.213,443,443,TRUE,SYD,Oceania,Sydney,219,0
129.146.60.210,443,443,TRUE,LAX,North America,Los Angeles,223,0
168.138.15.75,443,0,TRUE,MEL,Oceania,Melbourne,224,0
140.238.201.5,443,0,TRUE,SYD,Oceania,Sydney,224,0
89.168.64.216,443,443,TRUE,FRA,Europe,Frankfurt,228,0
143.47.45.82,80,0,FALSE,MAD,Europe,Madrid,231,0
152.70.179.95,443,443,TRUE,FRA,Europe,Frankfurt,258,0
158.101.222.232,443,443,TRUE,FRA,Europe,Frankfurt,259,0
129.213.150.205,8080,80,FALSE,IAD,North America,Ashburn,268,0
132.145.13.195,443,443,TRUE,FRA,Europe,Frankfurt,274,0
150.136.153.40,443,443,TRUE,IAD,North America,Ashburn,324,0
192.18.135.225,80,0,FALSE,SJC,North America,San Jose,377,0
155.248.192.115,80,0,FALSE,SJC,North America,San Jose,430,0
155.248.206.78,2095,0,FALSE,SJC,North America,San Jose,479,0
192.9.235.224,80,0,FALSE,SJC,North America,San Jose,540,0
