IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.245.52.165,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,175,8.89
47.74.60.36,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,204,8.89
8.219.248.47,8443,8443,TRUE,SIN,Asia Pacific,Singapore,164,8.89
47.236.163.95,2087,2087,TRUE,SIN,Asia Pacific,Singapore,138,8.89
8.217.251.62,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,58,8.89
8.218.156.91,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,46,8.89
47.74.12.139,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,225,8.89
47.74.23.99,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,166,8.88
8.219.201.8,8443,8443,TRUE,SIN,Asia Pacific,Singapore,100,8.88
8.222.221.86,2083,2083,TRUE,SIN,Asia Pacific,Singapore,42,8.88
47.74.15.80,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,161,8.88
8.219.77.91,2086,2086,FALSE,SIN,Asia Pacific,Singapore,12,8.88
8.219.173.239,2082,2082,FALSE,SIN,Asia Pacific,Singapore,12,8.88
8.219.193.202,2096,2096,TRUE,SIN,Asia Pacific,Singapore,134,8.88
47.74.8.238,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,170,8.88
8.222.214.231,8080,8080,FALSE,SIN,Asia Pacific,Singapore,5,8.88
47.74.11.9,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,189,8.87
47.91.2.5,80,80,FALSE,NRT,Asia Pacific,Tokyo,75,8.87
47.245.34.36,8443,8443,TRUE,SIN,Asia Pacific,Singapore,193,8.87
8.219.11.158,8080,8080,FALSE,SIN,Asia Pacific,Singapore,15,8.87
8.222.224.17,8880,8880,FALSE,SIN,Asia Pacific,Singapore,3,8.87
47.74.5.99,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,237,8.87
8.219.215.214,2087,2087,TRUE,SIN,Asia Pacific,Singapore,127,8.87
8.219.126.3,8880,8880,FALSE,SIN,Asia Pacific,Singapore,5,8.86
47.74.14.85,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,248,8.86
8.219.191.40,8080,8080,FALSE,SIN,Asia Pacific,Singapore,11,8.86
47.91.3.112,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,79,8.86
8.219.42.72,8880,8880,FALSE,SIN,Asia Pacific,Singapore,8,8.86
8.219.151.193,2095,2095,FALSE,SIN,Asia Pacific,Singapore,9,8.86
8.219.194.170,2086,2086,FALSE,SIN,Asia Pacific,Singapore,18,8.85
8.219.107.135,2095,2095,FALSE,SIN,Asia Pacific,Singapore,10,8.85
47.74.43.24,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,180,8.85
47.236.144.196,2096,2096,TRUE,SIN,Asia Pacific,Singapore,102,8.84
8.222.212.219,2053,2053,TRUE,SIN,Asia Pacific,Singapore,64,8.84
8.219.220.122,2053,2053,TRUE,SIN,Asia Pacific,Singapore,103,8.84
8.222.144.219,2053,2053,TRUE,SIN,Asia Pacific,Singapore,54,8.84
47.236.149.107,80,80,FALSE,SIN,Asia Pacific,Singapore,39,8.84
8.219.102.252,8443,8443,TRUE,SIN,Asia Pacific,Singapore,91,8.84
47.236.180.51,2096,2096,TRUE,SIN,Asia Pacific,Singapore,166,8.84
8.219.153.44,2096,2096,TRUE,SIN,Asia Pacific,Singapore,100,8.84
47.236.168.17,2086,2086,FALSE,SIN,Asia Pacific,Singapore,38,8.83
8.219.220.88,8080,8080,FALSE,SIN,Asia Pacific,Singapore,37,8.82
8.219.213.84,8080,8080,FALSE,SIN,Asia Pacific,Singapore,5,8.82
8.219.236.8,2087,2087,TRUE,SIN,Asia Pacific,Singapore,72,8.82
47.74.42.53,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,68,8.82
8.219.197.111,2096,2096,TRUE,SIN,Asia Pacific,Singapore,131,8.82
8.222.144.219,2086,2086,FALSE,SIN,Asia Pacific,Singapore,20,8.81
8.222.223.34,2082,2082,FALSE,SIN,Asia Pacific,Singapore,27,8.8
8.222.249.190,2083,2083,TRUE,SIN,Asia Pacific,Singapore,71,8.8
8.222.222.64,8443,8443,TRUE,SIN,Asia Pacific,Singapore,68,8.8
8.219.235.164,443,443,TRUE,SIN,Asia Pacific,Singapore,107,8.8
47.245.37.89,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,168,8.8
8.210.146.108,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,80,8.8
8.219.167.65,2096,2096,TRUE,SIN,Asia Pacific,Singapore,83,8.79
47.74.13.200,80,80,FALSE,HKG,Asia Pacific,Hong Kong,175,8.79
8.219.198.139,8443,8443,TRUE,SIN,Asia Pacific,Singapore,89,8.79
8.219.185.191,8880,8880,FALSE,SIN,Asia Pacific,Singapore,24,8.79
8.219.240.160,2095,2095,FALSE,SIN,Asia Pacific,Singapore,27,8.79
8.219.193.22,2083,2083,TRUE,SIN,Asia Pacific,Singapore,73,8.79
8.217.159.210,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,35,8.78
47.91.18.207,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,147,8.78
8.222.209.223,2096,2096,TRUE,SIN,Asia Pacific,Singapore,71,8.78
8.219.147.58,2096,2096,TRUE,SIN,Asia Pacific,Singapore,112,8.78
8.222.212.172,2087,2087,TRUE,SIN,Asia Pacific,Singapore,75,8.78
47.74.12.139,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,313,8.77
8.219.201.174,443,443,TRUE,SIN,Asia Pacific,Singapore,141,8.77
47.74.11.219,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,76,8.77
47.74.54.33,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,280,8.77
47.74.3.2,80,80,FALSE,HKG,Asia Pacific,Hong Kong,139,8.77
8.219.60.68,8880,8880,FALSE,SIN,Asia Pacific,Singapore,2,8.76
47.91.29.108,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,139,8.76
47.74.52.104,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,262,8.76
47.91.3.112,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,182,8.76
8.222.167.8,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,8.76
8.222.187.107,2083,2083,TRUE,SIN,Asia Pacific,Singapore,103,8.75
8.219.208.69,2096,2096,TRUE,SIN,Asia Pacific,Singapore,102,8.75
8.219.220.88,2083,2083,TRUE,SIN,Asia Pacific,Singapore,146,8.75
47.74.4.47,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,138,8.75
8.222.214.231,2053,2053,TRUE,SIN,Asia Pacific,Singapore,103,8.75
8.219.206.180,2096,2096,TRUE,SIN,Asia Pacific,Singapore,56,8.75
47.74.49.62,80,80,FALSE,HKG,Asia Pacific,Hong Kong,166,8.75
8.219.179.34,80,80,FALSE,SIN,Asia Pacific,Singapore,11,8.74
8.222.130.137,8080,8080,FALSE,SIN,Asia Pacific,Singapore,9,8.74
47.74.54.33,80,80,FALSE,HKG,Asia Pacific,Hong Kong,162,8.74
47.74.5.99,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,197,8.74
8.219.163.195,2053,2053,TRUE,SIN,Asia Pacific,Singapore,84,8.74
8.219.213.112,2052,2052,FALSE,SIN,Asia Pacific,Singapore,11,8.74
8.219.113.232,80,80,FALSE,SIN,Asia Pacific,Singapore,5,8.74
8.219.206.180,2087,2087,TRUE,SIN,Asia Pacific,Singapore,69,8.73
47.74.5.233,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,132,8.73
8.219.253.18,8080,8080,FALSE,SIN,Asia Pacific,Singapore,19,8.73
8.217.248.220,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,73,8.73
47.91.29.152,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,155,8.73
47.245.8.216,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,212,8.73
47.245.14.216,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,166,8.73
8.222.211.124,2087,2087,TRUE,SIN,Asia Pacific,Singapore,89,8.73
47.74.22.171,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,168,8.72
8.219.228.157,80,80,FALSE,SIN,Asia Pacific,Singapore,4,8.72
47.74.5.150,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,256,8.72
47.74.26.196,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,161,8.72
47.245.115.6,443,443,TRUE,SIN,Asia Pacific,Singapore,28,8.72
8.219.79.74,2096,2096,TRUE,SIN,Asia Pacific,Singapore,93,8.72
8.218.149.193,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,37,8.72
47.236.5.223,8880,8880,FALSE,SIN,Asia Pacific,Singapore,52,8.71
8.219.201.174,8080,8080,FALSE,SIN,Asia Pacific,Singapore,25,8.71
8.219.104.242,443,443,TRUE,SIN,Asia Pacific,Singapore,130,8.71
47.74.49.62,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,164,8.71
8.222.208.38,8080,8080,FALSE,SIN,Asia Pacific,Singapore,7,8.7
8.219.210.226,8080,8080,FALSE,SIN,Asia Pacific,Singapore,9,8.7
8.219.196.117,2087,2087,TRUE,SIN,Asia Pacific,Singapore,79,8.7
47.74.16.255,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,76,8.7
47.74.36.154,80,80,FALSE,HKG,Asia Pacific,Hong Kong,161,8.7
8.219.40.37,8443,8443,TRUE,SIN,Asia Pacific,Singapore,20,8.7
47.74.11.251,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,163,8.69
47.91.2.165,80,80,FALSE,SIN,Asia Pacific,Singapore,157,8.69
47.74.23.99,80,80,FALSE,HKG,Asia Pacific,Hong Kong,165,8.69
47.236.173.200,8080,8080,FALSE,SIN,Asia Pacific,Singapore,17,8.69
47.74.8.238,2086,2086,FALSE,LAX,North America,Los Angeles,172,8.69
8.219.201.8,2096,2096,TRUE,SIN,Asia Pacific,Singapore,42,8.68
47.236.171.205,2083,2083,TRUE,SIN,Asia Pacific,Singapore,105,8.68
8.222.169.182,2052,2052,FALSE,SIN,Asia Pacific,Singapore,6,8.67
47.74.14.85,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,97,8.67
47.74.50.249,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,235,8.67
8.219.222.8,443,443,TRUE,SIN,Asia Pacific,Singapore,142,8.66
47.245.126.151,2083,2083,TRUE,SIN,Asia Pacific,Singapore,35,8.66
8.218.207.169,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,79,8.66
8.219.208.69,2083,2083,TRUE,SIN,Asia Pacific,Singapore,140,8.66
8.222.253.235,8443,8443,TRUE,SIN,Asia Pacific,Singapore,111,8.66
8.219.40.255,2083,2083,TRUE,SIN,Asia Pacific,Singapore,124,8.66
47.74.37.50,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,239,8.66
8.219.6.187,2086,2086,FALSE,SIN,Asia Pacific,Singapore,26,8.66
8.219.173.195,2087,2087,TRUE,SIN,Asia Pacific,Singapore,66,8.65
47.236.7.246,2096,2096,TRUE,SIN,Asia Pacific,Singapore,53,8.65
8.219.253.114,2053,2053,TRUE,SIN,Asia Pacific,Singapore,131,8.65
47.74.26.131,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,77,8.65
47.245.108.213,8880,8880,FALSE,SIN,Asia Pacific,Singapore,32,8.65
47.236.173.200,2083,2083,TRUE,SIN,Asia Pacific,Singapore,96,8.65
8.222.212.172,2083,2083,TRUE,SIN,Asia Pacific,Singapore,55,8.65
8.222.236.229,8080,8080,FALSE,SIN,Asia Pacific,Singapore,12,8.64
8.222.209.223,443,443,TRUE,SIN,Asia Pacific,Singapore,71,8.64
8.219.178.101,2087,2087,TRUE,SIN,Asia Pacific,Singapore,92,8.64
47.236.149.107,2083,2083,TRUE,SIN,Asia Pacific,Singapore,95,8.64
8.219.215.12,8443,8443,TRUE,SIN,Asia Pacific,Singapore,139,8.64
47.236.161.155,2053,2053,TRUE,SIN,Asia Pacific,Singapore,139,8.64
8.218.204.128,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,74,8.64
8.222.221.86,80,80,FALSE,SIN,Asia Pacific,Singapore,3,8.63
47.236.149.107,2052,2052,FALSE,SIN,Asia Pacific,Singapore,17,8.63
8.219.13.143,2053,2053,TRUE,SIN,Asia Pacific,Singapore,59,8.63
47.245.59.244,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,184,8.63
47.74.5.150,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,79,8.63
47.74.23.99,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,169,8.63
8.219.50.180,2053,2053,TRUE,SIN,Asia Pacific,Singapore,61,8.63
47.74.36.154,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,205,8.62
8.218.52.115,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,68,8.62
8.222.129.245,2082,2082,FALSE,SIN,Asia Pacific,Singapore,7,8.61
8.222.197.251,8080,8080,FALSE,SIN,Asia Pacific,Singapore,21,8.61
47.245.56.207,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,230,8.61
47.74.18.121,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,187,8.61
47.245.90.176,2052,2052,FALSE,SIN,Asia Pacific,Singapore,11,8.61
47.74.9.174,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,283,8.61
8.222.229.102,2052,2052,FALSE,SIN,Asia Pacific,Singapore,4,8.61
8.219.67.133,2053,2053,TRUE,SIN,Asia Pacific,Singapore,46,8.61
47.91.23.146,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,137,8.6
8.219.4.122,2086,2086,FALSE,SIN,Asia Pacific,Singapore,14,8.6
8.218.243.95,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,39,8.59
8.219.98.13,2053,2053,TRUE,SIN,Asia Pacific,Singapore,132,8.59
47.236.174.206,2053,2053,TRUE,SIN,Asia Pacific,Singapore,136,8.59
8.222.252.150,2095,2095,FALSE,SIN,Asia Pacific,Singapore,13,8.58
8.219.172.128,8443,8443,TRUE,SIN,Asia Pacific,Singapore,93,8.58
47.236.12.73,80,80,FALSE,SIN,Asia Pacific,Singapore,539,8.58
8.219.215.12,2087,2087,TRUE,SIN,Asia Pacific,Singapore,125,8.58
47.74.9.174,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,218,8.58
8.222.131.102,2087,2087,TRUE,SIN,Asia Pacific,Singapore,75,8.58
8.219.237.250,80,80,FALSE,SIN,Asia Pacific,Singapore,15,8.57
47.236.7.206,2095,2095,FALSE,SIN,Asia Pacific,Singapore,31,8.57
8.222.133.247,2052,2052,FALSE,SIN,Asia Pacific,Singapore,23,8.57
47.91.23.146,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,139,8.57
47.236.167.231,2083,2083,TRUE,SIN,Asia Pacific,Singapore,129,8.57
47.74.5.150,8080,8080,FALSE,SIN,Asia Pacific,Singapore,145,8.56
47.74.12.139,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,182,8.56
8.219.4.122,8443,8443,TRUE,SIN,Asia Pacific,Singapore,50,8.56
47.74.54.33,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,166,8.56
8.222.240.47,80,80,FALSE,SIN,Asia Pacific,Singapore,24,8.56
8.218.2.181,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,58,8.56
47.74.52.211,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,167,8.56
47.74.41.136,80,80,FALSE,NRT,Asia Pacific,Tokyo,75,8.56
47.91.23.146,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,192,8.55
8.219.4.122,2096,2096,TRUE,SIN,Asia Pacific,Singapore,77,8.55
47.236.170.54,80,80,FALSE,SIN,Asia Pacific,Singapore,42,8.55
8.219.56.205,8880,8880,FALSE,SIN,Asia Pacific,Singapore,34,8.55
8.222.145.164,2096,2096,TRUE,SIN,Asia Pacific,Singapore,93,8.55
8.219.193.22,443,443,TRUE,SIN,Asia Pacific,Singapore,126,8.55
47.74.13.66,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,173,8.55
47.74.19.109,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,110,8.54
8.219.167.113,2095,2095,FALSE,SIN,Asia Pacific,Singapore,35,8.54
47.74.13.239,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,129,8.54
47.236.171.205,80,80,FALSE,SIN,Asia Pacific,Singapore,43,8.54
47.245.114.163,2053,2053,TRUE,SIN,Asia Pacific,Singapore,70,8.54
8.219.220.122,2087,2087,TRUE,SIN,Asia Pacific,Singapore,121,8.54
47.236.163.221,2087,2087,TRUE,SIN,Asia Pacific,Singapore,136,8.54
8.219.60.68,2086,2086,FALSE,SIN,Asia Pacific,Singapore,11,8.54
47.242.176.237,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,68,8.54
47.76.80.72,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,50,8.53
47.74.42.17,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,164,8.53
8.222.214.231,2082,2082,FALSE,SIN,Asia Pacific,Singapore,7,8.53
8.222.137.166,2096,2096,TRUE,SIN,Asia Pacific,Singapore,81,8.53
8.219.196.117,8443,8443,TRUE,SIN,Asia Pacific,Singapore,99,8.53
47.242.155.183,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,105,8.53
8.219.230.254,8080,8080,FALSE,SIN,Asia Pacific,Singapore,15,8.53
47.74.5.150,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,145,8.52
8.218.65.237,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,47,8.52
8.217.248.220,80,80,FALSE,HKG,Asia Pacific,Hong Kong,56,8.52
8.222.160.61,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,8.52
8.222.212.116,2052,2052,FALSE,SIN,Asia Pacific,Singapore,5,8.52
47.74.45.143,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,157,8.52
47.236.169.141,8080,8080,FALSE,SIN,Asia Pacific,Singapore,14,8.51
8.219.238.145,443,443,TRUE,SIN,Asia Pacific,Singapore,122,8.51
8.219.72.51,2083,2083,TRUE,SIN,Asia Pacific,Singapore,88,8.51
47.243.42.219,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,67,8.51
8.219.122.96,2087,2087,TRUE,SIN,Asia Pacific,Singapore,55,8.51
8.219.63.193,8443,8443,TRUE,SIN,Asia Pacific,Singapore,76,8.51
47.91.10.228,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,156,8.51
8.222.130.137,2096,2096,TRUE,SIN,Asia Pacific,Singapore,2,8.51
8.222.219.34,2087,2087,TRUE,SIN,Asia Pacific,Singapore,74,8.5
8.222.145.110,2053,2053,TRUE,SIN,Asia Pacific,Singapore,2,8.5
8.222.193.65,2082,2082,FALSE,SIN,Asia Pacific,Singapore,8,8.5
8.219.215.214,8443,8443,TRUE,SIN,Asia Pacific,Singapore,132,8.5
8.219.74.35,2053,2053,TRUE,SIN,Asia Pacific,Singapore,101,8.5
8.218.181.189,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,79,8.5
47.245.115.6,443,443,TRUE,SIN,Asia Pacific,Singapore,42,8.5
47.91.29.152,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,175,8.5
8.219.66.156,2082,2082,FALSE,LAX,North America,Los Angeles,194,8.5
8.219.250.239,2095,2095,FALSE,SIN,Asia Pacific,Singapore,14,8.5
8.219.174.213,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,8.5
8.219.210.226,8443,8443,TRUE,SIN,Asia Pacific,Singapore,82,8.49
8.219.174.213,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,8.49
8.222.198.105,2095,2095,FALSE,SIN,Asia Pacific,Singapore,39,8.49
47.236.169.15,80,80,FALSE,SIN,Asia Pacific,Singapore,25,8.48
47.242.234.127,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,52,8.48
8.219.194.170,2053,2053,TRUE,SIN,Asia Pacific,Singapore,151,8.48
8.219.215.214,8880,8880,FALSE,SIN,Asia Pacific,Singapore,31,8.48
47.74.13.66,2087,2087,TRUE,SIN,Asia Pacific,Singapore,176,8.48
8.219.213.84,2052,2052,FALSE,SIN,Asia Pacific,Singapore,3,8.48
8.219.178.9,2087,2087,TRUE,SIN,Asia Pacific,Singapore,86,8.48
47.74.12.139,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,173,8.47
47.74.43.24,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,167,8.47
8.219.206.53,2086,2086,FALSE,SIN,Asia Pacific,Singapore,33,8.47
47.242.171.94,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,54,8.47
8.219.248.47,80,80,FALSE,SIN,Asia Pacific,Singapore,6,8.47
8.222.214.13,8080,8080,FALSE,SIN,Asia Pacific,Singapore,14,8.47
47.74.60.36,80,80,FALSE,NRT,Asia Pacific,Tokyo,75,8.47
47.91.16.198,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,131,8.47
47.236.172.41,8080,8080,FALSE,SIN,Asia Pacific,Singapore,39,8.46
8.218.207.169,443,443,TRUE,HKG,Asia Pacific,Hong Kong,98,8.46
8.219.72.50,80,80,FALSE,SIN,Asia Pacific,Singapore,5,8.46
8.219.199.220,80,80,FALSE,SIN,Asia Pacific,Singapore,19,8.46
47.74.10.135,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,251,8.45
8.222.211.16,2052,2052,FALSE,SIN,Asia Pacific,Singapore,26,8.45
47.245.53.101,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,140,8.45
8.222.224.163,2083,2083,TRUE,SIN,Asia Pacific,Singapore,59,8.45
47.74.42.17,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,164,8.45
8.219.90.196,2053,2053,TRUE,SIN,Asia Pacific,Singapore,59,8.44
47.74.34.162,2095,2095,FALSE,SIN,Asia Pacific,Singapore,159,8.44
47.74.13.239,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,85,8.44
8.219.40.255,2053,2053,TRUE,SIN,Asia Pacific,Singapore,85,8.44
47.91.18.207,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,185,8.44
47.236.163.221,2053,2053,TRUE,SIN,Asia Pacific,Singapore,75,8.44
8.219.245.187,80,80,FALSE,SIN,Asia Pacific,Singapore,29,8.44
47.236.147.146,8880,8880,FALSE,SIN,Asia Pacific,Singapore,14,8.43
8.222.222.64,2053,2053,TRUE,SIN,Asia Pacific,Singapore,139,8.43
47.74.27.151,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,307,8.43
47.236.169.164,2052,2052,FALSE,SIN,Asia Pacific,Singapore,88,8.43
47.91.31.43,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,155,8.43
47.236.169.236,8880,8880,FALSE,SIN,Asia Pacific,Singapore,84,8.43
47.91.3.179,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,138,8.43
8.222.213.221,2087,2087,TRUE,SIN,Asia Pacific,Singapore,126,8.43
8.219.198.34,2053,2053,TRUE,SIN,Asia Pacific,Singapore,62,8.43
8.219.153.44,2087,2087,TRUE,SIN,Asia Pacific,Singapore,92,8.42
8.219.172.128,80,80,FALSE,SIN,Asia Pacific,Singapore,6,8.42
8.217.250.222,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,87,8.42
8.222.229.22,2086,2086,FALSE,SIN,Asia Pacific,Singapore,11,8.42
8.219.174.213,2052,2052,FALSE,SIN,Asia Pacific,Singapore,14,8.42
8.219.129.38,2083,2083,TRUE,SIN,Asia Pacific,Singapore,94,8.42
47.91.1.199,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,168,8.42
47.74.46.84,80,80,FALSE,HKG,Asia Pacific,Hong Kong,169,8.42
47.74.15.120,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,189,8.42
47.74.10.135,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,165,8.42
8.219.193.22,8443,8443,TRUE,SIN,Asia Pacific,Singapore,92,8.42
8.219.198.139,8080,8080,FALSE,SIN,Asia Pacific,Singapore,23,8.42
47.74.9.174,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,171,8.42
8.210.66.190,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,39,8.42
47.74.16.255,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,127,8.42
47.74.34.38,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,83,8.41
47.236.172.41,2082,2082,FALSE,SIN,Asia Pacific,Singapore,25,8.41
47.236.12.73,2095,2095,FALSE,SIN,Asia Pacific,Singapore,25,8.41
8.222.229.102,8443,8443,TRUE,SIN,Asia Pacific,Singapore,92,8.41
8.219.173.233,8080,8080,FALSE,SIN,Asia Pacific,Singapore,9,8.41
8.222.237.131,2095,2095,FALSE,SIN,Asia Pacific,Singapore,9,8.41
47.91.31.43,2082,2082,FALSE,LAX,North America,Los Angeles,177,8.4
47.236.174.206,8080,8080,FALSE,SIN,Asia Pacific,Singapore,24,8.4
47.91.3.135,2095,2095,FALSE,SIN,Asia Pacific,Singapore,161,8.4
47.91.29.152,8880,8880,FALSE,SIN,Asia Pacific,Singapore,154,8.4
47.236.180.51,2082,2082,FALSE,SIN,Asia Pacific,Singapore,62,8.4
8.222.214.231,2083,2083,TRUE,SIN,Asia Pacific,Singapore,94,8.4
8.219.100.168,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,8.4
47.236.7.13,2095,2095,FALSE,SIN,Asia Pacific,Singapore,14,8.4
8.218.18.132,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,53,8.39
47.74.27.94,80,80,FALSE,HKG,Asia Pacific,Hong Kong,190,8.39
8.219.65.191,2052,2052,FALSE,SIN,Asia Pacific,Singapore,55,8.39
47.74.52.104,8880,8880,FALSE,SIN,Asia Pacific,Singapore,163,8.39
8.222.208.83,2087,2087,TRUE,SIN,Asia Pacific,Singapore,58,8.39
8.219.74.35,2083,2083,TRUE,SIN,Asia Pacific,Singapore,119,8.39
47.74.13.66,8880,8880,FALSE,SIN,Asia Pacific,Singapore,153,8.39
8.219.213.133,8443,8443,TRUE,SIN,Asia Pacific,Singapore,162,8.39
47.91.19.249,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,74,8.39
8.219.210.226,8443,8443,TRUE,SIN,Asia Pacific,Singapore,87,8.38
8.222.221.90,2052,2052,FALSE,SIN,Asia Pacific,Singapore,21,8.38
8.219.237.250,8443,8443,TRUE,SIN,Asia Pacific,Singapore,104,8.38
8.222.212.116,2052,2052,FALSE,SIN,Asia Pacific,Singapore,23,8.38
8.222.215.228,2095,2095,FALSE,SIN,Asia Pacific,Singapore,13,8.38
8.219.206.53,2052,2052,FALSE,SIN,Asia Pacific,Singapore,7,8.38
8.219.0.162,443,443,TRUE,SIN,Asia Pacific,Singapore,154,8.38
8.219.122.55,2052,2052,FALSE,SIN,Asia Pacific,Singapore,9,8.38
47.236.169.141,8880,8880,FALSE,SIN,Asia Pacific,Singapore,54,8.37
47.74.54.33,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,175,8.37
47.74.26.132,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,224,8.37
8.219.197.111,2095,2095,FALSE,SIN,Asia Pacific,Singapore,7,8.37
47.245.52.240,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,161,8.37
47.91.3.135,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,141,8.37
